id,type,state,state_reason,title,body,author,created_at,assignees,updated_at,closed_at,url,labels,comments_list,comment_thread
2765474139,pull_request,closed,,[FIX] point_of_sale: update order properly while ordering,"Steps to reproduce:
---------------------------
- Install pos_restaurant.
    1) - Open a table and order something.
    2) - Click on edit plan - Edit prefix of plan and add new tables.

Issue:
--------
- Even after ordering the order button is enabled and shown to be ordered.
- The table number always comes as first table of that prefix.

Cause:
---------
- The order is not referred properly due to which the order isn't updated.
- The condition checking for the new table number was wrong comparing int with string.

Fix:
-----
- Now we are sending the order properly to update.
- The condition is updated correctly.

Task: 4438135
",sjai-odoo,2025-01-02 05:43:55+00:00,[],2025-01-24 06:35:51+00:00,2025-01-24 06:35:51+00:00,https://github.com/odoo/odoo/pull/192140,"[('RD', 'research & development, internal work')]","[{'comment_id': 2567306849, 'issue_id': 2765474139, 'author': 'robodoo', 'body': '[![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192140.png)](https://mergebot.odoo.com/odoo/odoo/pull/192140)', 'created_at': datetime.datetime(2025, 1, 2, 5, 43, 58, tzinfo=datetime.timezone.utc)}, {'comment_id': 2611708735, 'issue_id': 2765474139, 'author': 'sjai-odoo', 'body': ""Closing this PR as it's solved from NEW UI\r\n\r\nReference PRs\r\n-------------------\r\nCommunity PR: https://github.com/odoo/odoo/pull/191929\r\nEnterprise PR: https://github.com/odoo/enterprise/pull/76263"", 'created_at': datetime.datetime(2025, 1, 24, 6, 35, 51, tzinfo=datetime.timezone.utc)}]","robodoo on (2025-01-02 05:43:58 UTC): [![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192140.png)](https://mergebot.odoo.com/odoo/odoo/pull/192140)

sjai-odoo (Issue Creator) on (2025-01-24 06:35:51 UTC): Closing this PR as it's solved from NEW UI

Reference PRs
-------------------
Community PR: https://github.com/odoo/odoo/pull/191929
Enterprise PR: https://github.com/odoo/enterprise/pull/76263

"
2765464831,pull_request,closed,,[FIX] web_editor: correct triple click when applying font size,"Description of the issue this PR addresses:

Current behavior before PR:

Triple-clicking to select text, with a nextSibling set as contenteditable false, would reset the selection to its previous state.

Desired behavior after PR is merged:

Correct the triple click selection when applying font-size.

task-4440354

---
I confirm I have signed the CLA and read the PR guidelines at www.odoo.com/submit-pr
",deso-odoo,2025-01-02 05:30:14+00:00,[],2025-01-17 17:11:27+00:00,2025-01-03 16:58:23+00:00,https://github.com/odoo/odoo/pull/192139,"[('RD', 'research & development, internal work')]","[{'comment_id': 2567300857, 'issue_id': 2765464831, 'author': 'robodoo', 'body': '[![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192139.png)](https://mergebot.odoo.com/odoo/odoo/pull/192139)', 'created_at': datetime.datetime(2025, 1, 2, 5, 30, 17, tzinfo=datetime.timezone.utc)}, {'comment_id': 2569252655, 'issue_id': 2765464831, 'author': 'dmo-odoo', 'body': '@robodoo r+', 'created_at': datetime.datetime(2025, 1, 3, 13, 52, 10, tzinfo=datetime.timezone.utc)}]","robodoo on (2025-01-02 05:30:17 UTC): [![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192139.png)](https://mergebot.odoo.com/odoo/odoo/pull/192139)

dmo-odoo on (2025-01-03 13:52:10 UTC): @robodoo r+

"
2765367648,pull_request,closed,,[FIX][16.0] mrp_subcontracting_dropshipping: Fix test with freeze_time,"Due to the document name being based on the invoice date, the test fails at the start of a new year.

Description of the issue/feature this PR addresses:

Current behavior before PR:

Desired behavior after PR is merged:




---
I confirm I have signed the CLA and read the PR guidelines at www.odoo.com/submit-pr
",ngochung207,2025-01-02 02:19:07+00:00,[],2025-01-14 02:00:17+00:00,2025-01-14 02:00:17+00:00,https://github.com/odoo/odoo/pull/192138,"[('Logistics', 'about stock, mrp, delivery, purchase')]","[{'comment_id': 2567230064, 'issue_id': 2765367648, 'author': 'robodoo', 'body': '[![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192138.png)](https://mergebot.odoo.com/odoo/odoo/pull/192138)', 'created_at': datetime.datetime(2025, 1, 2, 2, 19, 10, tzinfo=datetime.timezone.utc)}]","robodoo on (2025-01-02 02:19:10 UTC): [![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192138.png)](https://mergebot.odoo.com/odoo/odoo/pull/192138)

"
2765145354,pull_request,open,,[UPD] point_of_sale: use prepared domain when use search more button …,"…to use pos_categ_ids in domain if needed

Description of the issue/feature this PR addresses:
in case of using restricted categories in POS invalid products may come up with the user
Current behavior before PR:
in case of using restricted categories in POS and try to search for a product in a category not in POS it comes up with the user
Desired behavior after PR is merged:
the product should not appear



---
I confirm I have signed the CLA and read the PR guidelines at www.odoo.com/submit-pr
",beshoynabeih,2025-01-01 16:08:41+00:00,[],2025-01-21 18:58:30+00:00,,https://github.com/odoo/odoo/pull/192135,"[('Point of Sale', '')]","[{'comment_id': 2567063911, 'issue_id': 2765145354, 'author': 'robodoo', 'body': '[![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192135.png)](https://mergebot.odoo.com/odoo/odoo/pull/192135)', 'created_at': datetime.datetime(2025, 1, 1, 16, 8, 44, tzinfo=datetime.timezone.utc)}, {'comment_id': 2605513519, 'issue_id': 2765145354, 'author': 'beshoynabeih', 'body': '@adgu-odoo may you please review this PR?', 'created_at': datetime.datetime(2025, 1, 21, 18, 58, 29, tzinfo=datetime.timezone.utc)}]","robodoo on (2025-01-01 16:08:44 UTC): [![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192135.png)](https://mergebot.odoo.com/odoo/odoo/pull/192135)

beshoynabeih (Issue Creator) on (2025-01-21 18:58:29 UTC): @adgu-odoo may you please review this PR?

"
2765088898,pull_request,open,,"[FIX] mail, web: emoji picker layout in quick reaction menu","Before this commit, when the emoji picker was used in the message quick reaction menu, a border was applied to the picker. This reduced the available space for emojis, causing the last emoji in each row to shift to the next row, resulting in wasted space.

This commit resolves the issue by replacing the border with a box-shadow, which visually replicates the border without consuming extra space.

![image](https://github.com/user-attachments/assets/ad0e6352-b41c-4a8f-af9c-6a0764a6d844) ![image](https://github.com/user-attachments/assets/f2c0dc85-5d02-41b4-98ed-1f036dd0e644)



---
I confirm I have signed the CLA and read the PR guidelines at www.odoo.com/submit-pr
",rapr-odoo,2025-01-01 14:02:26+00:00,[],2025-02-07 13:45:57+00:00,,https://github.com/odoo/odoo/pull/192134,"[('RD', 'research & development, internal work')]","[{'comment_id': 2567022020, 'issue_id': 2765088898, 'author': 'robodoo', 'body': '[![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192134.png)](https://mergebot.odoo.com/odoo/odoo/pull/192134)', 'created_at': datetime.datetime(2025, 1, 1, 14, 2, 29, tzinfo=datetime.timezone.utc)}]","robodoo on (2025-01-01 14:02:29 UTC): [![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192134.png)](https://mergebot.odoo.com/odoo/odoo/pull/192134)

"
2764926922,pull_request,open,,[REF] point_of_sale: hook function for account move values,"before this commit, if user need to adjust any value of account move, 
there is no direct hook available

scenario: change the accounting entry date, based on
custom config: session opening date or closing date

after this commit, this hook can be used to pass any new value or to 
modify any existing value passed to the create method

---
I confirm I have signed the CLA and read the PR guidelines at www.odoo.com/submit-pr
",niyasraphy,2025-01-01 08:25:04+00:00,[],2025-01-29 08:44:20+00:00,,https://github.com/odoo/odoo/pull/192133,"[('Point of Sale', '')]","[{'comment_id': 2566905610, 'issue_id': 2764926922, 'author': 'robodoo', 'body': '[![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192133.png)](https://mergebot.odoo.com/odoo/odoo/pull/192133)', 'created_at': datetime.datetime(2025, 1, 1, 8, 25, 6, tzinfo=datetime.timezone.utc)}, {'comment_id': 2571319010, 'issue_id': 2764926922, 'author': 'niyasraphy', 'body': '@davidmonnom yes to make inheritance easier using hook function', 'created_at': datetime.datetime(2025, 1, 4, 14, 26, 45, tzinfo=datetime.timezone.utc)}, {'comment_id': 2621006485, 'issue_id': 2764926922, 'author': 'niyasraphy', 'body': 'hi @davidmonnom', 'created_at': datetime.datetime(2025, 1, 29, 8, 44, 19, tzinfo=datetime.timezone.utc)}]","robodoo on (2025-01-01 08:25:06 UTC): [![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192133.png)](https://mergebot.odoo.com/odoo/odoo/pull/192133)

niyasraphy (Issue Creator) on (2025-01-04 14:26:45 UTC): @davidmonnom yes to make inheritance easier using hook function

niyasraphy (Issue Creator) on (2025-01-29 08:44:19 UTC): hi @davidmonnom

"
2764897058,pull_request,open,,[IMP] website_sale: add hidden image size option for product grid,"**Prior this commit:**
- The /shop page displayed product images for all grid items by default, with no option to hide them.
- The Images Size selector did not include a 'hidden' option for cases where the user doesn't want to show images

**Post this commit:**
- Added a `Hidden` option in the `Images Size` selector on the /shop page to hide images and only display product details.

**Affected Version-** master
**Task**-4422640",mash-odoo,2025-01-01 07:14:46+00:00,[],2025-01-06 10:17:13+00:00,,https://github.com/odoo/odoo/pull/192132,"[('RD', 'research & development, internal work')]","[{'comment_id': 2566884410, 'issue_id': 2764897058, 'author': 'robodoo', 'body': '[![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192132.png)](https://mergebot.odoo.com/odoo/odoo/pull/192132)', 'created_at': datetime.datetime(2025, 1, 1, 7, 14, 48, tzinfo=datetime.timezone.utc)}]","robodoo on (2025-01-01 07:14:48 UTC): [![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192132.png)](https://mergebot.odoo.com/odoo/odoo/pull/192132)

"
2764890572,pull_request,open,,[IMP] product_expiry: product_expiry_alert to Storable field,"- Convert product_expiry_alert to a storable field to ensure it can be used in depends on computed fields.

task-4325566

",temo-odoo,2025-01-01 06:59:26+00:00,[],2025-02-05 06:26:45+00:00,,https://github.com/odoo/odoo/pull/192131,"[('RD', 'research & development, internal work')]","[{'comment_id': 2566879718, 'issue_id': 2764890572, 'author': 'robodoo', 'body': '[![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192131.png)](https://mergebot.odoo.com/odoo/odoo/pull/192131)', 'created_at': datetime.datetime(2025, 1, 1, 6, 59, 28, tzinfo=datetime.timezone.utc)}]","robodoo on (2025-01-01 06:59:28 UTC): [![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192131.png)](https://mergebot.odoo.com/odoo/odoo/pull/192131)

"
2764839388,pull_request,closed,,[FIX] html_editor: fix avatar flicker on collaborative updates,"### Steps to reproduce:

- Open the same document in two tabs.
- Press Enter multiple times in one tab.
- Observe the avatar flickers on the other tab with each Enter press.

### Description of the issue/feature this PR addresses:

- `refreshSelection` replaced `this.avatarOverlay` children and re-appended the avatar element in `drawPeerAvatar`, causing flicker.

### Desired behavior after PR is merged:

- The avatar no longer flickers when pressing Enter.

task-4367144",adch-odoo,2025-01-01 04:40:58+00:00,[],2025-02-03 14:44:32+00:00,2025-02-03 14:44:32+00:00,https://github.com/odoo/odoo/pull/192130,"[('RD', 'research & development, internal work')]","[{'comment_id': 2566844158, 'issue_id': 2764839388, 'author': 'robodoo', 'body': '[![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192130.png)](https://mergebot.odoo.com/odoo/odoo/pull/192130)', 'created_at': datetime.datetime(2025, 1, 1, 4, 41, tzinfo=datetime.timezone.utc)}, {'comment_id': 2630786316, 'issue_id': 2764839388, 'author': 'dmo-odoo', 'body': '@robodoo r+', 'created_at': datetime.datetime(2025, 2, 3, 12, 17, tzinfo=datetime.timezone.utc)}]","robodoo on (2025-01-01 04:41:00 UTC): [![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192130.png)](https://mergebot.odoo.com/odoo/odoo/pull/192130)

dmo-odoo on (2025-02-03 12:17:00 UTC): @robodoo r+

"
2764736581,pull_request,closed,,[FW][FIX] web_editor: remove listeners on destroy,"**Problem**:
When destroying a snippet, listeners are not cleared. As a result, when focusing on a new instance of `ReplaceMedia`, the previous listeners remain active with stale context (old `$target`), which no longer has a parent since it was removed during the `img` change.

**Solution**:
Clear listeners during the `destroy` process.

**Steps to reproduce**:
1. Open the website.
2. Add items.
3. Change an image.
4. Unlink that image.
5. Observe a traceback.

opw-4412300

---
I confirm I have signed the CLA and read the PR guidelines at www.odoo.com/submit-pr

Forward-Port-Of: odoo/odoo#191142",fw-bot,2025-01-01 00:09:29+00:00,[],2025-01-20 09:22:44+00:00,2025-01-06 09:19:42+00:00,https://github.com/odoo/odoo/pull/192129,"[('OE', 'the report is linked to a support ticket (opw-...)'), ('forwardport', 'This PR was created by @fw-bot'), ('18.2', None)]","[{'comment_id': 2566763028, 'issue_id': 2764736581, 'author': 'robodoo', 'body': '[![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192129.png)](https://mergebot.odoo.com/odoo/odoo/pull/192129)', 'created_at': datetime.datetime(2025, 1, 1, 0, 9, 31, tzinfo=datetime.timezone.utc)}, {'comment_id': 2566763035, 'issue_id': 2764736581, 'author': 'fw-bot', 'body': '@walidsahli @qsm-odoo this PR targets master and is the last of the forward-port chain containing:\n* odoo/odoo#192127\n* odoo/odoo#192126\n* odoo/odoo#192125\n* odoo/odoo#192122\n\nTo merge the full chain, use\n> @robodoo r+\n\nMore info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port', 'created_at': datetime.datetime(2025, 1, 1, 0, 9, 31, tzinfo=datetime.timezone.utc)}, {'comment_id': 2566771645, 'issue_id': 2764736581, 'author': 'fw-bot', 'body': '@walidsahli @qsm-odoo ci/runbot failed on this forward-port PR', 'created_at': datetime.datetime(2025, 1, 1, 0, 28, 51, tzinfo=datetime.timezone.utc)}, {'comment_id': 2567363259, 'issue_id': 2764736581, 'author': 'fw-bot', 'body': '@walidsahli @qsm-odoo this PR was modified / updated and has become a normal PR. It must be merged directly.', 'created_at': datetime.datetime(2025, 1, 2, 7, 17, 15, tzinfo=datetime.timezone.utc)}, {'comment_id': 2570003019, 'issue_id': 2764736581, 'author': 'fw-bot', 'body': '@walidsahli @qsm-odoo this forward port of odoo/odoo#191142 is awaiting action (not merged or closed).', 'created_at': datetime.datetime(2025, 1, 4, 2, 1, 41, tzinfo=datetime.timezone.utc)}, {'comment_id': 2571468610, 'issue_id': 2764736581, 'author': 'fw-bot', 'body': '@walidsahli @qsm-odoo this forward port of odoo/odoo#191142 is awaiting action (not merged or closed).', 'created_at': datetime.datetime(2025, 1, 5, 2, 0, 59, tzinfo=datetime.timezone.utc)}, {'comment_id': 2572194019, 'issue_id': 2764736581, 'author': 'fw-bot', 'body': '@walidsahli @qsm-odoo this forward port of odoo/odoo#191142 is awaiting action (not merged or closed).', 'created_at': datetime.datetime(2025, 1, 6, 3, 7, 13, tzinfo=datetime.timezone.utc)}, {'comment_id': 2572396253, 'issue_id': 2764736581, 'author': 'walidsahli', 'body': '@robodoo r+', 'created_at': datetime.datetime(2025, 1, 6, 6, 34, 53, tzinfo=datetime.timezone.utc)}]","robodoo on (2025-01-01 00:09:31 UTC): [![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192129.png)](https://mergebot.odoo.com/odoo/odoo/pull/192129)

fw-bot (Issue Creator) on (2025-01-01 00:09:31 UTC): @walidsahli @qsm-odoo this PR targets master and is the last of the forward-port chain containing:
* odoo/odoo#192127
* odoo/odoo#192126
* odoo/odoo#192125
* odoo/odoo#192122

To merge the full chain, use

More info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port

fw-bot (Issue Creator) on (2025-01-01 00:28:51 UTC): @walidsahli @qsm-odoo ci/runbot failed on this forward-port PR

fw-bot (Issue Creator) on (2025-01-02 07:17:15 UTC): @walidsahli @qsm-odoo this PR was modified / updated and has become a normal PR. It must be merged directly.

fw-bot (Issue Creator) on (2025-01-04 02:01:41 UTC): @walidsahli @qsm-odoo this forward port of odoo/odoo#191142 is awaiting action (not merged or closed).

fw-bot (Issue Creator) on (2025-01-05 02:00:59 UTC): @walidsahli @qsm-odoo this forward port of odoo/odoo#191142 is awaiting action (not merged or closed).

fw-bot (Issue Creator) on (2025-01-06 03:07:13 UTC): @walidsahli @qsm-odoo this forward port of odoo/odoo#191142 is awaiting action (not merged or closed).

walidsahli on (2025-01-06 06:34:53 UTC): @robodoo r+

"
2764719543,pull_request,open,,[FIX] web_editor: fix for the table on elearning by making the table scrollable horizontally,"The table view in elearning is very messy. If there's a lot of content, then the content overlaps. This is noticable especially in the small devices. A fix would be to make just the table scrollable, so it stays clean.

Steps To Reproduce on Runbot:
1. Go to elearning.
2. Go to ""view course"" on any courses.
3. Add an article content.
4. In the edit mode, add a table like size 11*2, and keep typing on a cell, eventually the text will start overflowing.

opw-4317744",bikh-odoo,2024-12-31 23:13:19+00:00,[],2025-01-03 00:01:27+00:00,,https://github.com/odoo/odoo/pull/192128,"[('OE', 'the report is linked to a support ticket (opw-...)')]","[{'comment_id': 2566748490, 'issue_id': 2764719543, 'author': 'robodoo', 'body': '[![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192128.png)](https://mergebot.odoo.com/odoo/odoo/pull/192128)', 'created_at': datetime.datetime(2024, 12, 31, 23, 13, 22, tzinfo=datetime.timezone.utc)}, {'comment_id': 2568537263, 'issue_id': 2764719543, 'author': 'bikh-odoo', 'body': 'still working on the issue', 'created_at': datetime.datetime(2025, 1, 3, 0, 1, 27, tzinfo=datetime.timezone.utc)}]","robodoo on (2024-12-31 23:13:22 UTC): [![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192128.png)](https://mergebot.odoo.com/odoo/odoo/pull/192128)

bikh-odoo (Issue Creator) on (2025-01-03 00:01:27 UTC): still working on the issue

"
2764710779,pull_request,closed,,[FW][FIX] web_editor: remove listeners on destroy,"**Problem**:
When destroying a snippet, listeners are not cleared. As a result, when focusing on a new instance of `ReplaceMedia`, the previous listeners remain active with stale context (old `$target`), which no longer has a parent since it was removed during the `img` change.

**Solution**:
Clear listeners during the `destroy` process.

**Steps to reproduce**:
1. Open the website.
2. Add items.
3. Change an image.
4. Unlink that image.
5. Observe a traceback.

opw-4412300

---
I confirm I have signed the CLA and read the PR guidelines at www.odoo.com/submit-pr

Forward-Port-Of: odoo/odoo#191142",fw-bot,2024-12-31 22:45:01+00:00,[],2025-01-16 10:12:16+00:00,2025-01-02 09:51:10+00:00,https://github.com/odoo/odoo/pull/192127,"[('OE', 'the report is linked to a support ticket (opw-...)'), ('forwardport', 'This PR was created by @fw-bot')]","[{'comment_id': 2566741446, 'issue_id': 2764710779, 'author': 'robodoo', 'body': '[![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192127.png)](https://mergebot.odoo.com/odoo/odoo/pull/192127)', 'created_at': datetime.datetime(2024, 12, 31, 22, 45, 2, tzinfo=datetime.timezone.utc)}, {'comment_id': 2566741450, 'issue_id': 2764710779, 'author': 'fw-bot', 'body': 'This PR targets saas-18.1 and is part of the forward-port chain. Further PRs will be created up to master.\n\nMore info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port', 'created_at': datetime.datetime(2024, 12, 31, 22, 45, 3, tzinfo=datetime.timezone.utc)}, {'comment_id': 2567361514, 'issue_id': 2764710779, 'author': 'walidsahli', 'body': '@robodoo r+', 'created_at': datetime.datetime(2025, 1, 2, 7, 14, 56, tzinfo=datetime.timezone.utc)}, {'comment_id': 2567363285, 'issue_id': 2764710779, 'author': 'fw-bot', 'body': ""@walidsahli @qsm-odoo child PR odoo/odoo#192129 was modified / updated and has become a normal PR. This PR (and any of its parents) will need to be merged independently as approvals won't cross."", 'created_at': datetime.datetime(2025, 1, 2, 7, 17, 17, tzinfo=datetime.timezone.utc)}]","robodoo on (2024-12-31 22:45:02 UTC): [![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192127.png)](https://mergebot.odoo.com/odoo/odoo/pull/192127)

fw-bot (Issue Creator) on (2024-12-31 22:45:03 UTC): This PR targets saas-18.1 and is part of the forward-port chain. Further PRs will be created up to master.

More info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port

walidsahli on (2025-01-02 07:14:56 UTC): @robodoo r+

fw-bot (Issue Creator) on (2025-01-02 07:17:17 UTC): @walidsahli @qsm-odoo child PR odoo/odoo#192129 was modified / updated and has become a normal PR. This PR (and any of its parents) will need to be merged independently as approvals won't cross.

"
2764679309,pull_request,closed,,[FW][FIX] web_editor: remove listeners on destroy,"**Problem**:
When destroying a snippet, listeners are not cleared. As a result, when focusing on a new instance of `ReplaceMedia`, the previous listeners remain active with stale context (old `$target`), which no longer has a parent since it was removed during the `img` change.

**Solution**:
Clear listeners during the `destroy` process.

**Steps to reproduce**:
1. Open the website.
2. Add items.
3. Change an image.
4. Unlink that image.
5. Observe a traceback.

opw-4412300

---
I confirm I have signed the CLA and read the PR guidelines at www.odoo.com/submit-pr

Forward-Port-Of: odoo/odoo#191142",fw-bot,2024-12-31 21:17:20+00:00,[],2025-01-16 08:42:41+00:00,2025-01-02 08:28:42+00:00,https://github.com/odoo/odoo/pull/192126,"[('OE', 'the report is linked to a support ticket (opw-...)'), ('forwardport', 'This PR was created by @fw-bot')]","[{'comment_id': 2566714458, 'issue_id': 2764679309, 'author': 'robodoo', 'body': '[![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192126.png)](https://mergebot.odoo.com/odoo/odoo/pull/192126)', 'created_at': datetime.datetime(2024, 12, 31, 21, 17, 21, tzinfo=datetime.timezone.utc)}, {'comment_id': 2566714463, 'issue_id': 2764679309, 'author': 'fw-bot', 'body': 'This PR targets 18.0 and is part of the forward-port chain. Further PRs will be created up to master.\n\nMore info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port', 'created_at': datetime.datetime(2024, 12, 31, 21, 17, 21, tzinfo=datetime.timezone.utc)}]","robodoo on (2024-12-31 21:17:21 UTC): [![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192126.png)](https://mergebot.odoo.com/odoo/odoo/pull/192126)

fw-bot (Issue Creator) on (2024-12-31 21:17:21 UTC): This PR targets 18.0 and is part of the forward-port chain. Further PRs will be created up to master.

More info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port

"
2764646583,pull_request,closed,,[FW][FIX] web_editor: remove listeners on destroy,"**Problem**:
When destroying a snippet, listeners are not cleared. As a result, when focusing on a new instance of `ReplaceMedia`, the previous listeners remain active with stale context (old `$target`), which no longer has a parent since it was removed during the `img` change.

**Solution**:
Clear listeners during the `destroy` process.

**Steps to reproduce**:
1. Open the website.
2. Add items.
3. Change an image.
4. Unlink that image.
5. Observe a traceback.

opw-4412300

---
I confirm I have signed the CLA and read the PR guidelines at www.odoo.com/submit-pr

Forward-Port-Of: odoo/odoo#191142",fw-bot,2024-12-31 20:02:52+00:00,[],2025-01-16 08:42:41+00:00,2025-01-02 08:28:21+00:00,https://github.com/odoo/odoo/pull/192125,"[('OE', 'the report is linked to a support ticket (opw-...)'), ('forwardport', 'This PR was created by @fw-bot')]","[{'comment_id': 2566687823, 'issue_id': 2764646583, 'author': 'robodoo', 'body': '[![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192125.png)](https://mergebot.odoo.com/odoo/odoo/pull/192125)', 'created_at': datetime.datetime(2024, 12, 31, 20, 2, 53, tzinfo=datetime.timezone.utc)}, {'comment_id': 2566687825, 'issue_id': 2764646583, 'author': 'fw-bot', 'body': 'This PR targets saas-17.4 and is part of the forward-port chain. Further PRs will be created up to master.\n\nMore info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port', 'created_at': datetime.datetime(2024, 12, 31, 20, 2, 54, tzinfo=datetime.timezone.utc)}]","robodoo on (2024-12-31 20:02:53 UTC): [![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/192125.png)](https://mergebot.odoo.com/odoo/odoo/pull/192125)

fw-bot (Issue Creator) on (2024-12-31 20:02:54 UTC): This PR targets saas-17.4 and is part of the forward-port chain. Further PRs will be created up to master.

More info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port

"
